Plant_Code	Vendor_Code	Vendor_Name	Vendor_Address	Active_Status
1150	10306	FANUC INDIA PRIVATE LIMITED	IRUNGATTUKOTTAI, KANCHIPURAM	TRUE
1300	10306	FANUC INDIA PRIVATE LIMITED	IRUNGATTUKOTTAI, KANCHIPURAM	TRUE
1200	10307	FLEXO PLAST ABRASIVES INDIA LTD.,	CHENNAI	TRUE
1300	10307	FLEXO PLAST ABRASIVES INDIA LTD.,	CHENNAI	TRUE
1150	10311	FINE TECH ENGINEERING	CHENNAI	TRUE
1200	10311	FINE TECH ENGINEERING	CHENNAI	TRUE
1210	10311	FINE TECH ENGINEERING	CHENNAI	TRUE
1300	10311	FINE TECH ENGINEERING	CHENNAI	TRUE
1250	10311	FINE TECH ENGINEERING	CHENNAI	TRUE
1300	10312	FLUIDPOWER HYDRAULICS	VADAPALANI, CHENNAI	TRUE
1300	10317	FORWARD TECHNOLOGY AGENCY PVT.	CHENNAI	TRUE
1300	10321	FOUR-P INTERNATIONAL PVT LTD.,	CHENNAI	TRUE
1150	10321	FOUR-P INTERNATIONAL PVT LTD.,	CHENNAI	TRUE
1250	10321	FOUR-P INTERNATIONAL PVT LTD.,	CHENNAI	TRUE
1200	10321	FOUR-P INTERNATIONAL PVT LTD.,	CHENNAI	TRUE
1210	10321	FOUR-P INTERNATIONAL PVT LTD.,	CHENNAI	TRUE
1150	10322	FLUID POWER ENGINEERING	CHENNAI	TRUE
1300	10323	FLUIDTEC CONTROLS	CHENNAI	TRUE
1150	10326	GLOBE STEELS PVT LTD	CHENNAI	TRUE
1210	10326	GLOBE STEELS PVT LTD	CHENNAI	TRUE
1200	10326	GLOBE STEELS PVT LTD	CHENNAI	TRUE
1300	10326	GLOBE STEELS PVT LTD	CHENNAI	TRUE
1250	10326	GLOBE STEELS PVT LTD	CHENNAI	TRUE
1200	10327	G.V.S FABRICATORS	CHENNAI	TRUE
1300	10328	GLOBE COMPONENTS PVTLTD	CHENNAI	TRUE
1150	10328	GLOBE COMPONENTS PVTLTD	CHENNAI	TRUE
1200	10328	GLOBE COMPONENTS PVTLTD	CHENNAI	TRUE
1250	10328	GLOBE COMPONENTS PVTLTD	CHENNAI	TRUE
1210	10328	GLOBE COMPONENTS PVTLTD	CHENNAI	TRUE
1200	10329	GEMINI STEEL TUBES LTD.	CHENNAI	TRUE
1200	10331	GNAT FOUNDRY PVT LTD.	KOLHAPUR	TRUE
1250	10331	GNAT FOUNDRY PVT LTD.	KOLHAPUR	TRUE
1200	10334	GRINDWELL NORTON LIMITED	mumbai	TRUE
1300	10335	FICUSPAX PVT. LTD.,	CHENNAI.	TRUE
1150	10335	FICUSPAX PVT. LTD.,	CHENNAI.	TRUE
1300	10337	GUINDY MACHINE TOOLS LIMITED	CHENNAI	TRUE
1250	10337	GUINDY MACHINE TOOLS LIMITED	CHENNAI	TRUE
1150	10337	GUINDY MACHINE TOOLS LIMITED	CHENNAI	TRUE
1200	10337	GUINDY MACHINE TOOLS LIMITED	CHENNAI	TRUE
1200	10338	SANNATHI PRESCOM	MYSORE	TRUE
1250	10338	SANNATHI PRESCOM	MYSORE	TRUE
1200	10343	GOCOOLA DOSS JUMNA DOSS &CO[TEX]	CHENNAI	TRUE
1300	10343	GOCOOLA DOSS JUMNA DOSS &CO[TEX]	CHENNAI	TRUE
1200	10349	G. K. CONSULTANTS	BANGALORE	TRUE
1200	10352	GLOBE ENGINEERING ASSOCIATES	CHENNAI	TRUE
1200	10353	GLOBE TOOLS	PADI, CHENNAI	TRUE
1210	10353	GLOBE TOOLS	PADI, CHENNAI	TRUE
1250	10353	GLOBE TOOLS	PADI, CHENNAI	TRUE
1150	10353	GLOBE TOOLS	PADI, CHENNAI	TRUE
1200	10355	GH INDUCTION INDIA PRIVATE LIMITED	THIRUMUDIVAKKAM, CHENNAI	TRUE
1300	10355	GH INDUCTION INDIA PRIVATE LIMITED	THIRUMUDIVAKKAM, CHENNAI	TRUE
1150	10355	GH INDUCTION INDIA PRIVATE LIMITED	THIRUMUDIVAKKAM, CHENNAI	TRUE
1150	10362	GIRIJA UNIQ LEAN SYSTEMS	CHENNAI	TRUE
1300	10362	GIRIJA UNIQ LEAN SYSTEMS	CHENNAI	TRUE
1300	10366	G V TOOL CO.,	CHENNAI	TRUE
1150	10366	G V TOOL CO.,	CHENNAI	TRUE
1200	10370	HARDCASTLE  PETROFER PVT.LTD	sarigam	TRUE
1300	10370	HARDCASTLE  PETROFER PVT.LTD	sarigam	TRUE
1210	10371	HMT MACHINE TOOLS LTD.	BANGALORE	TRUE
1200	10371	HMT MACHINE TOOLS LTD.	BANGALORE	TRUE
1200	10372	H M T MACHINE TOOLS LIMITED	KALAMASSERY	TRUE
1200	10373	H M T LIMITED	BANGALORE	TRUE
1150	10374	HYDRO PNEUMATIC ACCESSORIES	CHENNAI	TRUE
1210	10375	HVK SYSTEMS & MARKETING P.LTD.	CHENNAI	TRUE
1200	10375	HVK SYSTEMS & MARKETING P.LTD.	CHENNAI	TRUE
1300	10375	HVK SYSTEMS & MARKETING P.LTD.	CHENNAI	TRUE
1150	10376	GEE GEE ENTERPRISES	CHENNAI	TRUE
1200	10377	HALL MARK PRINTERS PVT LTD.	CHENNAI	TRUE
1250	10379	HY POWER CLAMPS PVT. LTD.	PUNE	TRUE
1300	10379	HY POWER CLAMPS PVT. LTD.	PUNE	TRUE
1200	10379	HY POWER CLAMPS PVT. LTD.	PUNE	TRUE
1200	10380	H M T LIMITED	BANGALORE	TRUE
1300	10382	HABASIT IAKOKA PVT.LTD.	COIMBATORE	TRUE
1210	10382	HABASIT IAKOKA PVT.LTD.	COIMBATORE	TRUE
1200	10382	HABASIT IAKOKA PVT.LTD.	COIMBATORE	TRUE
1250	10382	HABASIT IAKOKA PVT.LTD.	COIMBATORE	TRUE
1300	10384	HCL INFINET LIMITED	CHENNAI	TRUE
1150	10384	HCL INFINET LIMITED	CHENNAI	TRUE
1200	10385	HI-TECH ABRASIVES LIMITED	RAIPUR (C.G.)	TRUE
1250	10387	HI-TECH MACHINE TOOL SERVICING	ERNAKULAM	TRUE
1300	10387	HI-TECH MACHINE TOOL SERVICING	ERNAKULAM	TRUE
1300	10389	HOUGHTON HARDCASTLE (INDIA) LTD	MUMBAI	TRUE
1300	10393	HYDRO COMP	MATHIYAZHAGAN NAGAR,PADI,CHENNAI.	TRUE
1150	10393	HYDRO COMP	MATHIYAZHAGAN NAGAR,PADI,CHENNAI.	TRUE
1200	10393	HYDRO COMP	MATHIYAZHAGAN NAGAR,PADI,CHENNAI.	TRUE
1300	10394	HITECH SALES & SERVICE	CHENNAI	TRUE
1150	10397	HY-POWER CLAMPS PVT. LTD	PUNE	TRUE
1200	10397	HY-POWER CLAMPS PVT. LTD	PUNE	TRUE
1210	10397	HY-POWER CLAMPS PVT. LTD	PUNE	TRUE
1300	10397	HY-POWER CLAMPS PVT. LTD	PUNE	TRUE
1150	10398	HITEK ENGINEERS	CHENNAI	TRUE
1250	10399	HCL INFOSYSTEM LTD	Uttaranchal	TRUE
1300	10399	HCL INFOSYSTEM LTD	Uttaranchal	TRUE
1150	10403	INDUSTRIAL RUBBER PRODUCTS	GUDUVANCHERY	TRUE
1210	10403	INDUSTRIAL RUBBER PRODUCTS	GUDUVANCHERY	TRUE
1300	10403	INDUSTRIAL RUBBER PRODUCTS	GUDUVANCHERY	TRUE
1200	10403	INDUSTRIAL RUBBER PRODUCTS	GUDUVANCHERY	TRUE
1250	10403	INDUSTRIAL RUBBER PRODUCTS	GUDUVANCHERY	TRUE
1210	10404	INDUSTRIAL TURNINGS	CHENNAI.	TRUE
1200	10404	INDUSTRIAL TURNINGS	CHENNAI.	TRUE
1150	10404	INDUSTRIAL TURNINGS	CHENNAI.	TRUE
1250	10404	INDUSTRIAL TURNINGS	CHENNAI.	TRUE
1300	10404	INDUSTRIAL TURNINGS	CHENNAI.	TRUE
1150	10405	ISMT LIMITED	BARAMATI	TRUE
1200	10405	ISMT LIMITED	BARAMATI	TRUE
1210	10405	ISMT LIMITED	BARAMATI	TRUE
1200	10406	INDIAN SEAMLESS STEELS & ALLOYES	CHENNAI	TRUE
1210	10407	INJECTO PLAST PVT.LTD.,	SRIPERUMBUDUR	TRUE
1250	10407	INJECTO PLAST PVT.LTD.,	SRIPERUMBUDUR	TRUE
1150	10407	INJECTO PLAST PVT.LTD.,	SRIPERUMBUDUR	TRUE
1300	10407	INJECTO PLAST PVT.LTD.,	SRIPERUMBUDUR	TRUE
1200	10407	INJECTO PLAST PVT.LTD.,	SRIPERUMBUDUR	TRUE
1200	10410	IEC AIR TOOLS PVT.LTD.	Pune	TRUE
1200	10411	GLOBAL ENGINEERING	KOLATHUR POST,KANCHIPURAM DT.,	TRUE
1200	10412	INDIA  BRUSH INDUSTRIES	CHENNAI	TRUE
1200	10414	INDAID ENGINEERS PVT.LTD.	CHENNAI	TRUE
1200	10415	IMI MACHINE TOOLS PRIVATE LTD.	NORTH GUJARAJ	TRUE
1250	10415	IMI MACHINE TOOLS PRIVATE LTD.	NORTH GUJARAJ	TRUE
1150	10415	IMI MACHINE TOOLS PRIVATE LTD.	NORTH GUJARAJ	TRUE
1300	10417	I.C.S. SALES	CHENNAI	TRUE
1200	10418	INDIAN TOOL MANUFACTURERS	CHENNAI	TRUE
1200	10421	INDMECH INDUSTRIAL CORPORATION	NORTH GUJARAJ	TRUE
1300	10421	INDMECH INDUSTRIAL CORPORATION	NORTH GUJARAJ	TRUE
1200	10422	INTERNATIONAL TOOLSAND DIESETS	CHENNAI	TRUE
1200	10423	INDIAN TECHNO ASSOCIATES	CHENNAI	TRUE
1250	10425	TECHNO PLASTS	MYSORE	TRUE
1210	10425	TECHNO PLASTS	MYSORE	TRUE
1300	10425	TECHNO PLASTS	MYSORE	TRUE
1200	10425	TECHNO PLASTS	MYSORE	TRUE
1150	10425	TECHNO PLASTS	MYSORE	TRUE
1150	10426	Frontier Business Systems Pvt Ltd	CHENNAI	TRUE
1300	10431	INTECH SYSTEMS CHENNAI PVT.LTD	CHENNAI	TRUE
1150	10431	INTECH SYSTEMS CHENNAI PVT.LTD	CHENNAI	TRUE
1150	10445	ITS TOOLING PVT LTD	Chennai.	TRUE
1300	10445	ITS TOOLING PVT LTD	Chennai.	TRUE
1150	10447	JOTHI MICRO CAST PVT LTD	TIRUCHIRAPALLI	TRUE
1200	10447	JOTHI MICRO CAST PVT LTD	TIRUCHIRAPALLI	TRUE
1300	10449	JAIRAM HI-TECH PRODUCTS	CHENNAI	TRUE
1150	10451	JVR FORGINGS LIMITED	LUDHIANA	TRUE
1250	10451	JVR FORGINGS LIMITED	LUDHIANA	TRUE
1200	10451	JVR FORGINGS LIMITED	LUDHIANA	TRUE
1200	10452	JAYAHIND SCIAKY LTD	CHENNAI	TRUE
1200	10453	JAS DIAMOND TOOLS	CHENNAI	TRUE
1200	10456	J.D.JONES & CO.PVT.LTD.	KOLKATTA	TRUE
1150	10464	J.R.K.TECH	CHENNAI	TRUE
1300	10464	J.R.K.TECH	CHENNAI	TRUE
1300	10466	JENO SIGNS	PONDYCHERY	TRUE
1300	10469	JUZER ENGINEERING & CO	CHENNAI	TRUE
1200	10473	JAYANTH BROTHERS	CHENNAI	TRUE
1210	10474	KALKI FLUID POWER (P) LTD	BANGALORE	TRUE
1200	10474	KALKI FLUID POWER (P) LTD	BANGALORE	TRUE
1200	10475	KWALITY COIL PRODUCTS(P) LTD.	MADURAI	TRUE
1210	10475	KWALITY COIL PRODUCTS(P) LTD.	MADURAI	TRUE
1150	10475	KWALITY COIL PRODUCTS(P) LTD.	MADURAI	TRUE
1300	10475	KWALITY COIL PRODUCTS(P) LTD.	MADURAI	TRUE
1250	10475	KWALITY COIL PRODUCTS(P) LTD.	MADURAI	TRUE
1150	10477	KALAIVANI ENTERPRISES	VALUDALAMBEDU, CHENNAI	TRUE
1200	10477	KALAIVANI ENTERPRISES	VALUDALAMBEDU, CHENNAI	TRUE
1300	10477	KALAIVANI ENTERPRISES	VALUDALAMBEDU, CHENNAI	TRUE
1200	10478	KALYANI CARPENTER SPECIAL STEELS LT	CHENNAI	TRUE
1150	10481	KAPOOR ENTERPRISES	CHENNAI	TRUE
1300	10482	KAMAL ENTERPRISE	KOTTIVAKKAM,Chennai	TRUE
1200	10482	KAMAL ENTERPRISE	KOTTIVAKKAM,Chennai	TRUE
1150	10482	KAMAL ENTERPRISE	KOTTIVAKKAM,Chennai	TRUE
1300	10483	K KRISHNAMURTHY	CHENNAI	TRUE
1200	10485	KENT ABRA TOOL	Vanagaram, CHENNAI.	TRUE
1150	10485	KENT ABRA TOOL	Vanagaram, CHENNAI.	TRUE
1200	10490	KAREYN PRECISION MACHINES P.LT	DEHRADUN	TRUE
1150	10493	KRISH MET TECH PVT. LTD.,	CHENNAI	TRUE
1300	10495	K.S.M. LABORATORY GLASS WORKS	CHENNAI	TRUE
1150	10496	KAYBEE TRADERS	CHENNAI	TRUE
1150	10500	K.N.GOOD HOMES	CHENNAI	TRUE
1150	10507	KEYAL DIAMOND TOOLS	CHENNAI	TRUE
1300	10527	LAKSHMI INDUSTRIALS	CHENNAI	TRUE
1200	10528	LAKSHMI PRECISION COMPONENTS	CHENNAI	TRUE
1150	10528	LAKSHMI PRECISION COMPONENTS	CHENNAI	TRUE
1200	10529	LAKHANI RUBBER WORKS	FARIDABAD	TRUE
1300	10529	LAKHANI RUBBER WORKS	FARIDABAD	TRUE
1150	10530	LOGWELL FORGE LIMITED	GURGAON	TRUE
1300	10530	LOGWELL FORGE LIMITED	GURGAON	TRUE
1200	10530	LOGWELL FORGE LIMITED	GURGAON	TRUE
1250	10530	LOGWELL FORGE LIMITED	GURGAON	TRUE
1210	10530	LOGWELL FORGE LIMITED	GURGAON	TRUE
1200	10531	L.G.B FORGE LTD	COIMBATORE	TRUE
1300	10531	L.G.B FORGE LTD	COIMBATORE	TRUE
1300	10534	LAKSHMI MACHINE WORKS LIMITED	ARASUR	TRUE
1150	10534	LAKSHMI MACHINE WORKS LIMITED	ARASUR	TRUE
1150	10541	LAKSHMI & CO.	CHENNAI.	TRUE
1150	10543	INDUSTRIAL RUBBER PRODUCTS	CHENNAI	TRUE
1150	10548	MUKAND LIMITED	CHENNAI	TRUE
1300	10548	MUKAND LIMITED	CHENNAI	TRUE
1200	10548	MUKAND LIMITED	CHENNAI	TRUE
1200	10549	MADRAS ELECTROPLATERS	CHENNAI	TRUE
1300	10549	MADRAS ELECTROPLATERS	CHENNAI	TRUE
1150	10549	MADRAS ELECTROPLATERS	CHENNAI	TRUE
1200	10550	MICROVENZ	CHENNAI	TRUE
1300	10550	MICROVENZ	CHENNAI	TRUE
1150	10550	MICROVENZ	CHENNAI	TRUE
1200	10551	MITTER FASTENERS	LUDHIANA	TRUE
1300	10551	MITTER FASTENERS	LUDHIANA	TRUE
1210	10551	MITTER FASTENERS	LUDHIANA	TRUE
1250	10551	MITTER FASTENERS	LUDHIANA	TRUE
1150	10551	MITTER FASTENERS	LUDHIANA	TRUE
1300	10553	MASTERS QUALITTY SPRINGS	VELACHERY, CHENNAI	TRUE
1150	10553	MASTERS QUALITTY SPRINGS	VELACHERY, CHENNAI	TRUE
1200	10554	MICRONE INDUSTRIES	CHENNAI	TRUE
1150	10556	M D  INDUSTRIES	NASHIK	TRUE
1250	10556	M D  INDUSTRIES	NASHIK	TRUE
1200	10556	M D  INDUSTRIES	NASHIK	TRUE
1200	10557	MAHABAL AUTO ANCILLARIES (P)LTD	MIRAJ	TRUE
1150	10557	MAHABAL AUTO ANCILLARIES (P)LTD	MIRAJ	TRUE
1200	10559	MRP-MDI RUBBER SOLUTIONS PVT LTD	CHENNAI	TRUE
1150	10559	MRP-MDI RUBBER SOLUTIONS PVT LTD	CHENNAI	TRUE
1210	10561	MOD FORGE PVT LTD	CHENNAI.	TRUE
1200	10561	MOD FORGE PVT LTD	CHENNAI.	TRUE
1250	10561	MOD FORGE PVT LTD	CHENNAI.	TRUE
1150	10561	MOD FORGE PVT LTD	CHENNAI.	TRUE
1150	10562	M M FORGINGS LTD	CHENNAI.	TRUE
1300	10562	M M FORGINGS LTD	CHENNAI.	TRUE
1150	10564	IKON LABELS PVT LTD	BANGALORE	TRUE
1250	10565	MEKUBA PETRO PRODUCTS	CHENNAI	TRUE
1210	10565	MEKUBA PETRO PRODUCTS	CHENNAI	TRUE
1200	10565	MEKUBA PETRO PRODUCTS	CHENNAI	TRUE
1150	10565	MEKUBA PETRO PRODUCTS	CHENNAI	TRUE
1300	10565	MEKUBA PETRO PRODUCTS	CHENNAI	TRUE
1300	10566	MTE PRECISION COMPONENTS	HEDERABAD	TRUE
1200	10566	MTE PRECISION COMPONENTS	HEDERABAD	TRUE
1300	10568	MIKRONIX GAUGES PVT.LTD.	Chikalthana,AURUNGABAD	TRUE
1200	10568	MIKRONIX GAUGES PVT.LTD.	Chikalthana,AURUNGABAD	TRUE
1150	10568	MIKRONIX GAUGES PVT.LTD.	Chikalthana,AURUNGABAD	TRUE
1300	10569	MIKROTECH SALES & SERVICE	PUNE	TRUE
1200	10570	R MAHENDRA & CO	MUMBAI	TRUE
1210	10571	MODERN DIAMOND TOOLS	CHENNAI	TRUE
1200	10571	MODERN DIAMOND TOOLS	CHENNAI	TRUE
1150	10572	M.A. ETHIRAJULU NAIDU	CHENNAI	TRUE
1200	10574	MADRAS HARDTOOLS AGENCIES (P) LTD	CHENNAI	TRUE
1300	10575	MESSUNG  SYSTEMS	PUNE	TRUE
1150	10575	MESSUNG  SYSTEMS	PUNE	TRUE
1200	10580	MIVEN MAYFRAN CONVEYORS LTD	HUBLI	TRUE
1300	10580	MIVEN MAYFRAN CONVEYORS LTD	HUBLI	TRUE
1200	10581	MULTI ARC INDIA PRIVATE LTD.,	CHENNAI	TRUE
1300	10585	MICROMATIC  MACHINE TOOLS PVT LTD	CHENNAI	TRUE
1150	10586	MC VAN INDUSTRIAL CORPORATION	CHENNAI	TRUE
1300	10586	MC VAN INDUSTRIAL CORPORATION	CHENNAI	TRUE
1200	10589	MADRAS CUPPRUM METALS (P) LTD	CHENNAI	TRUE
1150	10592	SRI MAHALAKSHMI & CO.	JUBILEE ROAD,CHENNAI	TRUE
1150	10595	THE MODERN DISTILLED WATER &	CHENNAI	TRUE
1210	10598	MODERN CASTORS & ENGINEERING	CHENNAI	TRUE
1200	10598	MODERN CASTORS & ENGINEERING	CHENNAI	TRUE
1300	10601	MIKRONIX ASSOCIATES	AURUNGABAD	TRUE
1150	10601	MIKRONIX ASSOCIATES	AURUNGABAD	TRUE
1200	10601	MIKRONIX ASSOCIATES	AURUNGABAD	TRUE
1210	10602	MACHINE ELEMENTS	BANGALORE	TRUE
1250	10602	MACHINE ELEMENTS	BANGALORE	TRUE
1200	10602	MACHINE ELEMENTS	BANGALORE	TRUE
1300	10602	MACHINE ELEMENTS	BANGALORE	TRUE
1200	10603	MESALTRON GAUGES&TOOLS PVT.LTD	PUNE	TRUE
1300	10607	MODERN TRADERS	MUMBAI	TRUE
1150	10610	MICRO TOOLING SYSTEMS	AMBATTUR, CHENNAI	TRUE
1300	10610	MICRO TOOLING SYSTEMS	AMBATTUR, CHENNAI	TRUE
1250	10610	MICRO TOOLING SYSTEMS	AMBATTUR, CHENNAI	TRUE
1150	10612	MARUTHI ENTERPRISES	CHENNAI	TRUE
1300	10618	MODERN TOOLS & GAUGES	Ambattur,chennai	TRUE
1250	10618	MODERN TOOLS & GAUGES	Ambattur,chennai	TRUE
1200	10618	MODERN TOOLS & GAUGES	Ambattur,chennai	TRUE
1150	10618	MODERN TOOLS & GAUGES	Ambattur,chennai	TRUE
1150	10621	MACTURN ENGINEERING PVT. LTD.	CHENNAI	TRUE
1200	10626	MARUTHI OFFICE EQUIPMENT PVT. LTD	CHENNAI	TRUE
1210	10626	MARUTHI OFFICE EQUIPMENT PVT. LTD	CHENNAI	TRUE
1300	10627	MODERN INDUSTRIAL HOSE CENTRE	CHENNAI	TRUE
1150	10627	MODERN INDUSTRIAL HOSE CENTRE	CHENNAI	TRUE
1250	10631	MTE FORM TOOLS	HYDERABAD	TRUE
1200	10631	MTE FORM TOOLS	HYDERABAD	TRUE
1150	10631	MTE FORM TOOLS	HYDERABAD	TRUE
1300	10631	MTE FORM TOOLS	HYDERABAD	TRUE
1210	10631	MTE FORM TOOLS	HYDERABAD	TRUE
1150	10632	MULTI TECH TOOLS	CHENNAI	TRUE
1250	10632	MULTI TECH TOOLS	CHENNAI	TRUE
1300	10632	MULTI TECH TOOLS	CHENNAI	TRUE
1150	10638	NRB BEARINGS LTD.	TIRUVALLUR,	TRUE
1300	10638	NRB BEARINGS LTD.	TIRUVALLUR,	TRUE
1200	10638	NRB BEARINGS LTD.	TIRUVALLUR,	TRUE
1250	10638	NRB BEARINGS LTD.	TIRUVALLUR,	TRUE
1200	10639	NOBLE ENGINEERING INDUSTRIES	CHENNAI	TRUE
1300	10640	NATIONAL ENGG. INDUSTRIES LTD.	KANCHIPURAM	TRUE
1150	10641	NELCAST LIMITED	GUDUR	TRUE
1200	10641	NELCAST LIMITED	GUDUR	TRUE
1210	10641	NELCAST LIMITED	GUDUR	TRUE
1250	10641	NELCAST LIMITED	GUDUR	TRUE
1210	10643	NHB BALL & ROLLER LTD	GUJARAT	TRUE
1150	10643	NHB BALL & ROLLER LTD	GUJARAT	TRUE
1250	10643	NHB BALL & ROLLER LTD	GUJARAT	TRUE
1200	10643	NHB BALL & ROLLER LTD	GUJARAT	TRUE
1300	10647	NILKAMAL LIMITED	Mumbai	TRUE
1150	10647	NILKAMAL LIMITED	Mumbai	TRUE
1210	10647	NILKAMAL LIMITED	Mumbai	TRUE
1200	10647	NILKAMAL LIMITED	Mumbai	TRUE
1300	10653	NIPA CHEMICALS LTD,	CHENNAI	TRUE
1150	10657	ITS TOOLINGS PVT LTD	CHENNAI	TRUE
1200	10659	NON DESTRUCTIVE TEST APPLIANCES	KOLKATTA	TRUE
1300	10662	ORIENTAL HYDRAULICS PVT.LTD.	CHENNAI	TRUE
1200	10663	ORIENT ABRASIVES	BANGALORE	TRUE
1250	10664	ORBITAL SYSTEMS (BOMBAY) PVT. LTD.	NASIK	TRUE
1300	10667	OILTEC	CHENNAI	TRUE
1210	10672	P S G & SONS' CHARITIES METALLURGY	COIMBATORE	TRUE
1200	10672	P S G & SONS' CHARITIES METALLURGY	COIMBATORE	TRUE
1250	10672	P S G & SONS' CHARITIES METALLURGY	COIMBATORE	TRUE
1150	10672	P S G & SONS' CHARITIES METALLURGY	COIMBATORE	TRUE
1200	10673	PRECICOMPO	Goregaon (E) , Mumbai	TRUE
1150	10673	PRECICOMPO	Goregaon (E) , Mumbai	TRUE
1250	10675	P.R.T.ASSOCIATES	CHENNAI	TRUE
1150	10675	P.R.T.ASSOCIATES	CHENNAI	TRUE
1200	10675	P.R.T.ASSOCIATES	CHENNAI	TRUE
1200	10676	POOJA PRECISION SCREWS (P)LTD	Bangalore South.	TRUE
1150	10676	POOJA PRECISION SCREWS (P)LTD	Bangalore South.	TRUE
1250	10676	POOJA PRECISION SCREWS (P)LTD	Bangalore South.	TRUE
1200	10677	PALANPUR ENGG & FABRICATIONS LTD	MUMBAI.	TRUE
1250	10677	PALANPUR ENGG & FABRICATIONS LTD	MUMBAI.	TRUE
1150	10677	PALANPUR ENGG & FABRICATIONS LTD	MUMBAI.	TRUE
1210	10677	PALANPUR ENGG & FABRICATIONS LTD	MUMBAI.	TRUE
1200	10678	PRICOL LIMITED	COIMBATORE	TRUE
1200	10679	PRECISION FASTENERS LIMITED	SILVASSA	TRUE
1300	10679	PRECISION FASTENERS LIMITED	SILVASSA	TRUE
1150	10679	PRECISION FASTENERS LIMITED	SILVASSA	TRUE
1210	10679	PRECISION FASTENERS LIMITED	SILVASSA	TRUE
1200	10683	PRECOMP TOOLS PVT. LTD	PUNE	TRUE
1250	10683	PRECOMP TOOLS PVT. LTD	PUNE	TRUE
1150	10683	PRECOMP TOOLS PVT. LTD	PUNE	TRUE
1210	10683	PRECOMP TOOLS PVT. LTD	PUNE	TRUE
1300	10683	PRECOMP TOOLS PVT. LTD	PUNE	TRUE
1300	10685	PURE STEEL CORPORATION	CHENNAI	TRUE
1200	10688	PRECISION TOOLINGS	MARAIMALAI NAGAR	TRUE
1300	10689	PEEVEE PRECISION WORKS P.LTD.	CHENNAI	TRUE
1300	10690	PCP CHEMICALS PVT. LTD.	Thane	TRUE
1200	10690	PCP CHEMICALS PVT. LTD.	Thane	TRUE
1200	10691	POOVATHUKAREN PACKING PRODUCTS	TRICHUR	TRUE
1200	10692	PRIME INDIA INTERNATIONAL	MUMBAI	TRUE
1300	10693	PRIME DATA FORMS(INDIA)PVT.LTD	CHENNAI	TRUE
1150	10693	PRIME DATA FORMS(INDIA)PVT.LTD	CHENNAI	TRUE
1150	10694	PREMIER CONTROLS	CHENNAI	TRUE
1200	10694	PREMIER CONTROLS	CHENNAI	TRUE
1300	10695	THE PREMIER AUTOMOBILES LTD.	PUNE	TRUE
1200	10695	THE PREMIER AUTOMOBILES LTD.	PUNE	TRUE
1150	10697	PETRO-MECHANICAL EQUIPMENT CO.	CHENNAI	TRUE
1200	10699	PROSOL CHMICALS PVT.LTDD.	SECUNDERABAD	TRUE
1150	10700	PRO PAC INDUSTRIES	CHENNAI	TRUE
1300	10700	PRO PAC INDUSTRIES	CHENNAI	TRUE
1300	10701	PRINT FORM	CHENNAI	TRUE
1150	10704	PANAIYADI INDUSTRIES	CHENNAI	TRUE
1300	10704	PANAIYADI INDUSTRIES	CHENNAI	TRUE
1300	10706	PNEUMO HYDRAULICS PVT.LTD.	KOCHI	TRUE
1200	10713	PRIYANGA INDUSTRIES	CHENNAI	TRUE
1210	10713	PRIYANGA INDUSTRIES	CHENNAI	TRUE
1300	10714	PANAIYADI  &  CO.,	Chennai	TRUE
1150	10714	PANAIYADI  &  CO.,	Chennai	TRUE
1300	10715	PERFECT GEARS(CHENNAI)PVT.LTD.	K.K.NAGAR WEST,CHENNAI	TRUE
1210	10715	PERFECT GEARS(CHENNAI)PVT.LTD.	K.K.NAGAR WEST,CHENNAI	TRUE
1200	10715	PERFECT GEARS(CHENNAI)PVT.LTD.	K.K.NAGAR WEST,CHENNAI	TRUE
1150	10715	PERFECT GEARS(CHENNAI)PVT.LTD.	K.K.NAGAR WEST,CHENNAI	TRUE
1150	10717	PRECISION  TURNING  INDUSTRIES	CHENNAI	TRUE
1300	10722	PROINS TECHNOLOGIES PVT.LTD.	BANGALORE	TRUE
1150	10724	PERFECT ENGINEERS	CHENNAI	TRUE
1300	10724	PERFECT ENGINEERS	CHENNAI	TRUE
1200	10724	PERFECT ENGINEERS	CHENNAI	TRUE
1150	10727	PTP CNC TOOLINGS PVT LTD	BELGAUM	TRUE
1300	10727	PTP CNC TOOLINGS PVT LTD	BELGAUM	TRUE
1200	10727	PTP CNC TOOLINGS PVT LTD	BELGAUM	TRUE
1250	10727	PTP CNC TOOLINGS PVT LTD	BELGAUM	TRUE
1150	10728	PRAGATHI CARTONS	CHENNAI	TRUE
1200	10728	PRAGATHI CARTONS	CHENNAI	TRUE
1150	10732	PRINCE SCREEN	CHENNAI	TRUE
1200	10732	PRINCE SCREEN	CHENNAI	TRUE
1150	10740	PREMIER ELECTRICAL & ELECTRONICS	CHENNAI	TRUE
1300	10744	QUICLOC (P) LTD	BANGALORE	TRUE
1250	10744	QUICLOC (P) LTD	BANGALORE	TRUE
1150	10744	QUICLOC (P) LTD	BANGALORE	TRUE
1300	10745	QUALITY SOFTWARE QUALITY SYSTEMS	BANGALORE	TRUE
1150	10745	QUALITY SOFTWARE QUALITY SYSTEMS	BANGALORE	TRUE
1200	10745	QUALITY SOFTWARE QUALITY SYSTEMS	BANGALORE	TRUE
